date,temperature,humidity,rainfall,canopy_temperature,soil_ec,crop_condition,soil_moisture
2023-04-26,26.507736711668063,65.47441503699338,5.6631188919172235,28.224643948087305,1.2655602127232837,1,
2023-04-27,24.826441151473784,96.05123377857412,4.679306489215451,24.36452860004284,1.5028415365787906,1,
2023-04-28,19.15660981190234,59.13571804449622,1.7499259769507949,21.672453511749577,0.9465175684219512,0,
2023-04-29,30.714114072575104,63.01648570072451,0.7343912124034377,33.085129550155514,0.7502952118624796,2,
2023-04-30,28.759665163433873,75.75981594011418,5.272590817927142,33.45688283002669,1.1724465706995135,2,
2023-05-01,28.955159735215233,76.58288899436975,6.7084687689273546,29.6040318442168,1.1737694013668456,1,
2023-05-02,20.453062726026303,77.8054545834057,1.896263453300884,22.790372335542116,1.3644958882663496,0,
2023-05-03,32.013971554680495,69.58095333043777,5.175830313402491,33.210106633758386,1.4848783714093463,2,
2023-05-04,17.990744686038596,42.854926309042746,2.5137161029068373,21.582488249764623,1.1821754456182518,0,
2023-05-05,27.934285469001352,84.50147298451644,6.2449708541637525,27.496620693783893,1.7566509944382789,1,
2023-05-06,35.952278129049894,42.80481910471968,1.110815628530355,38.44228875480446,1.2672704233605874,2,
2023-05-07,20.04731837434656,64.5395319785855,11.04615697636496,20.6579237821132,1.09607204819793,0,
2023-05-08,22.16851135198614,48.68586224970963,1.6942424636730935,23.040134997769144,0.7165297922691516,1,
2023-05-09,25.498256825438204,59.03792480110511,2.2926365759416947,26.68176179433495,1.1212021439051496,0,
2023-05-10,22.482621729419005,64.9314361545522,0.2992381142185304,23.98710252227236,1.099083916376659,0,
2023-05-11,17.246682844669337,64.8203582317541,0.5911718817835567,18.01422475842542,1.488091438884441,0,
2023-05-12,25.342814874030136,66.32881131352927,3.6269254399420303,26.772241240371187,1.338745087220056,0,
2023-05-13,19.688481431369475,84.20566903587971,1.5570923361286229,23.844717546493843,0.8461892635102148,1,
2023-05-14,27.36796215317591,66.8030145227097,9.023622538735031,30.338861524406347,1.2516763159233113,1,
2023-05-15,20.402878828830985,56.33765047064027,0.0740120284722085,23.141188013824777,1.401459351518716,0,
2023-05-16,32.7496720250877,74.46130752432536,2.3828782782735356,32.83859297303996,1.6584094078163498,2,
2023-05-17,21.083733538318818,77.8420573338696,2.057508056708215,20.30525188186217,1.4662511902242177,0,
2023-05-18,23.38969241897162,41.58588277294511,0.0975842583493855,26.300293535447125,1.4282539962934433,0,
2023-05-19,29.067586086848348,68.96100104774787,0.6640491165229435,31.819679671907934,1.218025798384549,1,
2023-05-20,18.845678417830225,70.51759113466348,2.669129527378727,22.791019769332188,1.3164936016270348,0,
2023-05-21,26.13729967302065,55.53654744960012,3.39488609616996,25.929338421082186,1.5748514702118477,1,
2023-05-22,31.53571377141214,80.6356021996743,2.5900044161986098,32.07661646069145,0.800166780756105,2,
2023-05-23,16.96258382719386,57.7491661945121,3.785098187566613,14.683615502142992,1.0951682018349131,0,
2023-05-24,25.92316929266152,61.88364680207313,4.520966939817584,26.138227080539775,0.9682293753731276,0,
2023-05-25,26.299413971242117,57.40392263574196,0.0498669522907635,29.292554992401012,1.3137459356178371,1,
2023-05-26,28.90911435888655,60.23368571372201,3.1189933498330946,28.976123600430157,1.5690666526952362,1,
2023-05-27,18.81524644560959,43.55587369657197,16.55211110504819,21.096206036011235,1.0209077139836775,0,
2023-05-28,18.397716934578614,38.39923676108559,3.659775607924128,19.016710722582996,0.4829086897591685,2,
2023-05-29,27.60970782808449,83.91757594837458,5.658916066119483,29.25782188452761,1.0763337764926588,1,
2023-05-30,26.48492336616593,47.29557977522508,1.868842898449402,25.18954058653459,1.474042119605222,0,
2023-05-31,26.252464251729386,45.12911475815539,7.435910653354988,27.422883150997183,1.3612889708849638,0,
2023-06-01,26.732241047484877,27.699148295944276,7.4122971324484,21.74996910568343,1.3284558743431727,0,
2023-06-02,21.599876392107547,50.41557378465747,3.683364631013783,22.226084075783575,1.116002009437656,0,
2023-06-03,26.161268485805017,40.15365309888752,18.651387922679223,23.900321998374736,0.8162907791340641,1,
2023-06-04,26.465362366493405,84.63022740204553,0.6708020364218745,29.87735139958704,1.35458829648734,1,
2023-06-05,21.42824290986816,75.1472563401395,0.085464600292336,23.983057615397183,0.9497154569896123,0,
2023-06-06,34.328872555723784,49.67774482233414,7.351820419798914,36.26221451965595,1.8552290200141368,2,
2023-06-07,27.36916460455894,93.78653708016463,8.22935654032973,31.411177058877698,1.3711521625063547,1,
2023-06-08,19.043482513986756,74.72648230487391,0.6403444343923532,18.14564947233708,1.0258055092338147,0,
2023-06-09,28.28276804316915,55.12752924737066,1.5433903217401743,32.777494439000264,1.0165844257834116,2,
2023-06-10,20.126591648863393,22.508914276896405,0.088541163532325,22.99097477738416,1.1721167380159234,0,
2023-06-11,28.93542301871226,94.36413858886112,1.735806079258283,29.462312444274367,1.128149423393475,1,
2023-06-12,30.79297789503702,39.15641299854606,7.41715226064056,34.06421818940291,1.5350501326589865,2,
2023-06-13,20.89658840824145,35.31901879564663,3.64864637786035,19.68400138341818,1.255924850923214,0,
2023-06-14,29.81688064622161,75.3385564801446,2.139286715466708,29.16785232316626,0.9805104783274416,1,
2023-06-15,27.06390463468249,96.59628609508908,2.3240003157968268,26.846725188203088,1.767132205546735,1,
2023-06-16,29.11030079997245,80.76409227765777,0.006772713471739,29.05234538384442,1.2147924994560668,1,
2023-06-17,34.48396491326974,68.4586368007854,1.7819501195560352,33.37084962774923,1.430651902790669,2,
2023-06-18,23.77305941998565,68.92131512497929,5.198775432802587,27.219225554176298,1.017532047766572,0,
2023-06-19,21.23131917821255,72.80123338170462,18.285827271425894,21.71361037747289,1.308934688323357,0,
2023-06-20,20.552427851872384,71.38392884680148,9.388574993123456,22.25743778858614,1.2933329973429586,0,
2023-06-21,20.920948575172808,64.21787135954064,0.1193889170775825,20.780245842345447,0.6331052123711541,2,
2023-06-22,24.61449145292948,61.56301655927814,11.441468746111294,21.97328485183244,1.804582533138192,2,
2023-06-23,26.70575987408322,59.06110308150716,7.643863453550762,28.245874590866062,1.587193338276764,1,
2023-06-24,26.383453996650097,48.690531166999854,7.579194241744998,23.55894404581054,1.0808414051562036,0,
2023-06-25,29.13591624518012,55.78987384699839,3.0624072642822298,29.99864815300918,0.8693190778632434,1,
2023-06-26,25.065009459389536,34.605647787069216,2.5375331299759782,23.328379381723916,1.3042684841410657,0,
2023-06-27,32.26767038578659,58.52490559807875,1.804244849911565,37.2422223842482,1.226009309824319,2,
2023-06-28,23.67671583381022,45.17113339273624,0.3397609531713543,26.499441278159665,1.3067006845689688,0,
2023-06-29,38.600845832948096,43.44616024176344,1.2953782521651376,39.81235341549106,1.257473218858227,2,
2023-06-30,28.12833673882503,62.698412267302174,1.4158190425046666,31.65575009413437,1.3518722967917778,1,
2023-07-01,20.714212217918583,80.880034295169,3.308989422796835,20.021580262987115,1.634191709817542,1,
2023-07-02,19.64553750969444,73.7747490900347,6.880619413033578,21.732496267034627,1.370430961538594,0,
2023-07-03,27.412362076215928,36.442490945652345,3.2104629430782743,28.811982943653355,0.8851033503270176,1,
2023-07-04,23.882686073370746,45.15557795144494,0.2979244503124204,25.410726236038087,1.6087688558137356,1,
2023-07-05,28.57000247046046,74.11156781982324,15.825467021983783,32.11470947067399,1.6921843690464862,2,
2023-07-06,27.36618812286773,45.26268909692536,14.29939581176022,29.83117232842733,2.145617020353625,2,
2023-07-07,24.635855436715637,56.63050275004463,7.689996178639589,26.21330276236568,0.8629517900281205,1,
2023-07-08,20.766031409657977,68.25078148536828,23.738222416799715,18.456256537201384,1.2728646039450824,0,
2023-07-09,17.425763876570677,45.47483317704547,3.931603883231449,16.50567128601175,0.5753703890433038,2,
2023-07-10,22.767425239664895,61.58063259218939,16.4529803989145,23.52200737247345,1.3659447469137629,0,
2023-07-11,29.28199397161736,39.989617576226934,0.3930792672458491,30.468738720170663,1.035539910549968,1,
2023-07-12,26.07046872065102,50.9794853407318,2.276014498231384,24.810061271303173,1.777033738447486,1,
2023-07-13,18.771306106440058,64.79672901213806,1.2769216469929554,24.5946594575969,0.9676155089944254,0,
2023-07-14,25.86590462925591,36.105093997024966,1.089742122761541,29.898692739763053,0.6932450886098215,2,
2023-07-15,26.926586898644185,66.60712106940599,0.758784936855425,29.13082353942915,1.058620877789244,1,
2023-07-16,20.580712818994336,59.70543301609978,4.8697798619599055,21.724786541561823,0.6073536686348587,2,
2023-07-17,25.76862552972764,68.28734931625722,7.600771455615799,26.344207589925336,1.425329836352193,0,
2023-07-18,25.29104359223,63.35871201096992,4.3172866134791335,24.387206672185528,0.5804750861231038,2,
2023-07-19,19.285148510846884,80.46210644960766,0.7947600783391258,20.44010954788461,1.2085372743549476,0,
2023-07-20,26.788936801741414,61.87836753971861,8.333316729073271,28.30444188202692,0.5766564540431409,2,
2023-07-21,27.80392263184117,53.558916883121206,5.052384941086984,26.320401480877923,1.1039106586390073,0,
2023-07-22,30.415256215876383,61.83446254548426,2.4564689738889043,32.08360905036618,1.69301344674136,2,
2023-07-23,30.269010260174515,68.14947043554582,5.60628828533534,30.95849216252502,1.3081943674307384,1,
2023-07-24,18.111653160214544,60.732901054885566,1.5048834729935856,15.296038044459763,0.9409519185105196,0,
2023-07-25,20.310874800424383,60.60887536805824,2.117067672469814,19.59010477886538,1.1906389533182749,0,
2023-07-26,27.5751763360433,49.47012468289867,12.473927009813524,27.74796526920001,1.2054050616133338,0,
2023-07-27,27.568929754561044,50.05648623673578,1.71600566445232,32.34430506924142,1.3417891037530216,2,
2023-07-28,27.57523843153024,38.96092092300459,3.174280685649471,29.688344680597755,0.789942491015752,1,
2023-07-29,44.26365745327361,86.24365114780409,11.042794021308753,42.59269431507383,1.3777701821541992,2,
2023-07-30,27.854452553465833,41.34205146913072,6.150238259218661,29.826525132301107,0.3886825105191674,2,
2023-07-31,30.677828200902994,49.60642203306139,0.3211100623703637,28.583220223026263,1.011034634290857,1,
2023-08-01,29.770008817466017,49.22389101646204,0.7967553170232788,32.93539092524016,1.0535178472645366,2,
2023-08-02,28.25695625652899,73.42386565416662,0.039362488619868,28.314706952893232,1.3899980478213716,1,
2023-08-03,23.42365377679827,55.57575482561958,4.983733534007458,24.23638139931993,1.2067892558030606,0,
2023-08-04,28.794846102466337,78.716131090106,2.9680789350511687,32.44643939755072,0.7783310838431139,2,
2023-08-05,21.13587392731214,49.897640636341976,0.7209390029505175,19.56154679014364,0.9045020622548954,0,
2023-08-06,23.815906966299956,64.18491243335703,15.842591716576113,22.021670596073974,1.259604002864222,0,
2023-08-07,22.573182260854484,47.46979420110364,3.771494273142314,22.405983608162472,1.1762797974406332,0,
2023-08-08,25.409370696931617,92.17723691660083,1.3846556515460238,28.486128398970248,1.026262767109276,1,
2023-08-09,36.573292833367546,42.18602371455731,3.4717752602625778,34.53460068241386,1.0557498631464062,2,
2023-08-10,15.66367403704126,64.64731065340541,5.691242631366281,10.999362840820122,1.4088503991477863,0,
2023-08-11,28.43130095187257,69.50665321398148,0.396510673850254,28.52898323505457,1.0446922281392357,1,
2023-08-12,16.936420644051744,66.20698646177247,1.6058758829254645,19.039902243873584,1.173572626791278,0,
2023-08-13,22.640340671052833,57.220685116834375,8.22443151175426,26.04086417053049,1.8509809764241627,2,
2023-08-14,30.444752984836832,58.05268950399861,3.0778286077867363,30.518430260666033,0.7728952089348231,1,
2023-08-15,25.321400095477316,60.657172079686646,3.9546506380290176,25.49854688124531,0.6444471805276024,2,
2023-08-16,19.61127611035347,57.79496997557267,2.835357584011557,22.919077578864965,1.435076899439582,0,
2023-08-17,21.42348145370016,74.45818675192365,0.2244635445007851,18.683998054309317,0.9964070816117688,0,
2023-08-18,28.39798874467338,93.15784502387028,0.9061094871259684,28.62094719430736,1.1045287416772138,1,
2023-08-19,21.34816684141432,51.637623224882496,2.94881783711138,22.729014621264433,0.9656530865606656,0,
2023-08-20,26.08229294790987,39.45295530631383,1.17345904124512,27.98073039047994,1.1220599577697463,0,
2023-08-21,25.22785919951907,58.67576927473118,0.2563560976806342,25.208245813137307,1.6795614336289022,1,
2023-08-22,21.741998261970913,98.69564006481475,9.278280231937154,22.810880285382595,1.4406385375854358,0,
2023-08-23,35.719720446626624,47.94488148045403,19.8675055159762,31.743065739800645,1.458667053566093,1,
2023-08-24,28.169595111590056,84.58675208166102,7.878634682838712,27.85309828692236,0.7751318832622063,1,
2023-08-25,14.874287066711965,85.1655122111466,9.613383011347391,16.7813044918209,0.8546538790341391,1,
2023-08-26,25.93227157384714,51.69617637438008,1.3852086135460566,24.96768350533778,0.3482764021543719,2,
2023-08-27,21.69106767615806,68.53474618777913,16.17337177429394,22.809036119337257,0.9571857536751738,0,
2023-08-28,29.26216667398112,84.42594934692806,1.096540234206891,31.155911675586516,1.4870109559156974,1,
2023-08-29,21.037396307836495,54.313083885187694,15.123726591010255,21.352297906120967,1.3550839547245113,0,
2023-08-30,24.426317792665504,56.946294598464576,26.314069659946476,25.767245334658647,1.1335460211143629,0,
2023-08-31,27.524936394902287,51.274786290770344,6.219163908423409,26.59947126433306,1.193309914884584,0,
2023-09-01,29.328775970850607,44.778649039607,19.85454944713223,29.91555341145851,0.9933343372273784,1,
2023-09-02,18.998517964721117,50.26083682400989,4.214501812797032,21.21895030389956,1.2614276647205351,0,
2023-09-03,23.327493820795254,41.64089599856615,1.5024303624615976,24.641439742732125,1.4297634838441844,0,
2023-09-04,22.62527344419522,60.51125202388839,2.872341714964048,22.452210905067343,0.7152339637768581,1,
2023-09-05,21.73335383713144,48.450401534120374,4.501606318808089,23.181786645713025,1.2898943063512045,0,
2023-09-06,33.82727120140548,63.50678867686121,0.3794485110692194,36.25649078267872,1.4797304612864002,2,
2023-09-07,27.024908554804774,36.66156530694559,4.868848016974755,23.925025997649826,1.075469913310989,0,
2023-09-08,18.695580228324772,64.96320348321686,19.86360103937694,22.01372835823657,1.4102101836361751,0,
2023-09-09,29.58930973527388,72.50293442413387,1.0542697055766683,29.916800257911735,2.0443963333417656,2,
2023-09-10,35.610780985063165,30.093965361428168,7.865412180781225,37.46176085154362,1.1686971621039324,2,
2023-09-11,30.162326302755737,65.61084854771359,11.924336194756286,33.55682015004619,1.317992115001597,2,
2023-09-12,17.403150170229935,78.41503488709938,14.38544517946248,15.659802775769004,0.9785828749015824,0,
2023-09-13,22.578829635668743,41.855384719631914,16.111358472240994,22.15994763081365,1.254375348780615,0,
2023-09-14,31.334555745933113,85.08858580256555,3.685073610284772,31.757458354181704,1.3380814874946911,1,
2023-09-15,21.461652671906094,66.28528514049067,18.92869392429678,20.89414562965724,1.2584527020810414,0,
2023-09-16,27.219097140731144,49.424822163623865,7.079856118620867,31.68897029240476,0.8940914040873429,1,
2023-09-17,28.873170267146683,59.16346383513441,0.8817258724042814,28.159626079493098,1.2619085313976353,1,
2023-09-18,20.365347642109583,68.37490368782584,3.2399141606916015,20.25425408313585,1.638658781615291,1,
2023-09-19,24.702373219691,61.14008087118617,6.33511639460626,26.111151282896955,1.3345907293543582,0,
2023-09-20,8.793663299654636,68.08133988669553,1.4207104998989797,7.389364247502458,1.4885961567215522,0,
2023-09-21,19.878061793328552,46.1898961038095,5.116807762306764,20.086700369816025,1.1288964089962117,0,
2023-09-22,23.7371592430342,62.54041236054117,5.492068727594814,25.37206576553455,1.4249700718271132,0,
2023-09-23,18.761084090175753,38.79428254642529,0.887862718992548,19.09536328141073,1.2837803514649575,0,
2023-09-24,33.16205651965818,58.33160907976949,4.16302693854329,33.975282801858285,0.9147267810938304,2,
2023-09-25,17.849293110196836,46.44138537802815,7.38387316020698,17.790628885300094,1.2955563014396625,0,
2023-09-26,22.799777566515083,48.9670508611535,3.45470472579968,20.770836948153548,0.9024910009679068,0,
2023-09-27,25.653702886430455,78.54139762815656,0.0608847794385016,27.296889309108938,1.0101359175345623,0,
2023-09-28,32.20636644533058,76.36965180891403,0.0453978192545214,36.71623258862506,1.2567984921877122,2,
2023-09-29,17.8206892441028,69.13707181360766,2.2082809591005335,18.85749250566968,1.2891732820140371,0,
